Datetime;Temperature;Pressure;Relative_humidity;Vapor_pressure;Wind_speed;Airtight
24.08.2021 12:00;16.12;1009.77;82.0;15.05;2.18;1209.19
24.08.2021 12:10;16.45;1009.97;80.5;15.09;1.82;1208.03
24.08.2021 12:20;17.33;1010.2;76.57;15.17;2.49;1204.61
24.08.2021 12:30;17.17;1010.01;77.19;15.14;2.43;1205.06
24.08.2021 12:40;17.38;1009.69;76.78;15.26;2.33;1203.75
24.08.2021 12:50;17.95;1009.61;73.82;15.21;1.95;1201.32
24.08.2021 13:00;18.39;1009.57;73.38;15.55;1.68;1199.31
24.08.2021 13:10;18.96;1009.82;71.13;15.62;2.15;1197.24
24.08.2021 13:20;19.07;1010.14;71.57;15.82;2.44;1197.07
24.08.2021 13:30;19.58;1010.46;68.82;15.7;2.01;1195.42
24.08.2021 13:40;19.93;1010.59;67.56;15.75;2.26;1194.13
24.08.2021 13:50;20.09;1010.02;66.96;15.77;2.66;1192.79
24.08.2021 14:00;20.29;1009.54;63.9;15.24;3.21;1191.65
24.08.2021 14:10;20.11;1009.58;66.01;15.57;2.0;1192.28
24.08.2021 14:20;20.68;1009.54;63.1;15.41;3.04;1189.99
24.08.2021 14:30;19.28;1009.51;66.42;14.88;2.98;1195.89
24.08.2021 14:40;20.08;1009.42;66.09;15.56;2.24;1192.22
24.08.2021 14:50;20.64;1009.32;63.08;15.37;2.21;1189.91
24.08.2021 15:00;20.81;1009.31;61.31;15.09;2.51;1189.33
24.08.2021 15:10;20.73;1009.26;60.55;14.83;2.35;1189.71
24.08.2021 15:20;21.46;1009.17;59.63;15.28;1.98;1186.46
24.08.2021 15:30;21.82;1009.12;58.24;15.25;1.13;1184.96
24.08.2021 15:40;22.01;1009.11;56.94;15.09;1.87;1184.26
24.08.2021 15:50;21.37;1009.1;59.68;15.21;1.74;1186.77
24.08.2021 16:00;20.95;1009.16;59.64;14.81;2.51;1188.71
24.08.2021 16:10;19.3;1009.17;65.26;14.63;1.98;1195.51
24.08.2021 16:20;20.07;1009.12;62.4;14.68;1.03;1192.29
24.08.2021 16:30;21.13;1009.08;58.25;14.63;2.3;1187.98
24.08.2021 16:40;20.51;1009.08;59.88;14.47;2.29;1190.55
24.08.2021 16:50;20.41;1009.07;58.87;14.14;2.12;1191.09
24.08.2021 17:00;20.99;1009.1;56.79;14.14;2.02;1188.78
24.08.2021 17:10;20.92;1009.15;57.71;14.3;2.32;1189.05
24.08.2021 17:20;20.63;1009.18;59.19;14.41;2.0;1190.21
24.08.2021 17:30;19.77;1009.18;62.7;14.48;2.28;1193.68
24.08.2021 17:40;19.26;1009.15;64.85;14.51;1.75;1195.71
24.08.2021 17:50;19.14;1009.1;65.41;14.52;1.2;1196.13
24.08.2021 18:00;19.22;1009.07;66.95;14.94;0.89;1195.58
24.08.2021 18:10;19.67;1009.03;65.55;15.04;1.38;1193.65
24.08.2021 18:20;19.12;1009.1;67.08;14.87;1.71;1196.06
24.08.2021 18:30;18.47;1009.16;69.53;14.8;1.54;1198.83
24.08.2021 18:40;17.99;1009.18;74.08;15.3;0.76;1200.6
24.08.2021 18:50;17.65;1009.21;75.85;15.34;0.78;1202.02
24.08.2021 19:00;16.89;1009.25;79.94;15.41;0.67;1205.19
24.08.2021 19:10;15.54;1009.26;87.4;15.45;0.77;1210.82
24.08.2021 19:20;14.56;1009.28;92.1;15.29;0.7;1215.04
24.08.2021 19:30;13.99;1009.28;95.6;15.29;0.71;1217.45
24.08.2021 19:40;13.44;1009.28;97.5;15.05;0.65;1219.9
24.08.2021 19:50;13.03;1009.31;99.2;14.91;0.79;1221.75
24.08.2021 20:00;12.68;1009.41;100.0;14.69;0.61;1223.47
24.08.2021 20:10;12.39;1009.47;100.0;14.41;0.79;1224.91
24.08.2021 20:20;12.25;1009.48;100.0;14.28;0.39;1225.59
24.08.2021 20:30;12.04;1009.53;100.0;14.08;0.31;1226.64
24.08.2021 20:40;11.8;1009.54;100.0;13.86;0.28;1227.79
24.08.2021 20:50;11.48;1009.56;100.0;13.57;0.36;1229.33
24.08.2021 21:00;11.34;1009.6;100.0;13.44;0.29;1230.04
24.08.2021 21:10;11.01;1009.63;100.0;13.15;0.47;1231.64
24.08.2021 21:20;10.93;1009.64;100.0;13.08;0.51;1232.03
24.08.2021 21:30;10.77;1009.59;100.0;12.94;0.53;1232.73
24.08.2021 21:40;10.58;1009.51;100.0;12.78;0.79;1233.53
24.08.2021 21:50;10.16;1009.45;100.0;12.43;0.58;1235.45
24.08.2021 22:00;10.08;1009.41;100.0;12.36;0.43;1235.78
24.08.2021 22:10;9.98;1009.39;100.0;12.28;0.63;1236.23
24.08.2021 22:20;9.86;1009.38;100.0;12.18;0.76;1236.79
24.08.2021 22:30;9.61;1009.39;100.0;11.98;0.59;1237.99
24.08.2021 22:40;9.42;1009.47;100.0;11.82;0.92;1238.99
24.08.2021 22:50;9.34;1009.45;100.0;11.76;0.57;1239.35
24.08.2021 23:00;9.04;1009.42;100.0;11.52;0.58;1240.74
24.08.2021 23:10;9.03;1009.35;100.0;11.52;0.45;1240.7
24.08.2021 23:20;8.99;1009.32;100.0;11.49;0.55;1240.85
24.08.2021 23:30;8.84;1009.25;100.0;11.37;0.57;1241.48
24.08.2021 23:40;8.73;1009.24;100.0;11.28;0.63;1241.99
24.08.2021 23:50;8.49;1009.28;100.0;11.1;0.4;1243.19
25.08.2021 00:00;8.4;1009.17;100.0;11.03;0.39;1243.48
25.08.2021 00:10;8.19;1009.11;100.0;10.88;0.45;1244.41
25.08.2021 00:20;8.09;1009.06;100.0;10.8;0.37;1244.82
25.08.2021 00:30;8.08;1009.06;100.0;10.8;0.51;1244.87
25.08.2021 00:40;8.0;1009.09;100.0;10.74;0.49;1245.29
25.08.2021 00:50;7.99;1009.03;100.0;10.73;0.97;1245.27
25.08.2021 01:00;7.84;1009.0;100.0;10.62;0.75;1245.96
25.08.2021 01:10;7.65;1009.0;100.0;10.49;0.55;1246.83
25.08.2021 01:20;7.77;1008.94;100.0;10.57;0.49;1246.18
25.08.2021 01:30;7.42;1008.86;100.0;10.32;0.32;1247.75
25.08.2021 01:40;7.45;1008.75;100.0;10.34;0.25;1247.48
25.08.2021 01:50;7.48;1008.62;100.0;10.36;0.38;1247.2
25.08.2021 02:00;7.35;1008.56;100.0;10.27;0.39;1247.74
25.08.2021 02:10;7.24;1008.52;100.0;10.19;0.42;1248.21
25.08.2021 02:20;7.13;1008.53;100.0;10.12;0.4;1248.74
25.08.2021 02:30;7.13;1008.46;100.0;10.12;0.61;1248.66
25.08.2021 02:40;7.04;1008.41;100.0;10.05;0.36;1249.05
25.08.2021 02:50;6.98;1008.39;100.0;10.02;0.5;1249.27
25.08.2021 03:00;6.87;1008.36;100.0;9.94;0.48;1249.78
25.08.2021 03:10;6.82;1008.34;100.0;9.9;0.63;1250.01
25.08.2021 03:20;6.72;1008.2;100.0;9.84;0.33;1250.29
25.08.2021 03:30;6.72;1008.13;100.0;9.83;0.49;1250.24
25.08.2021 03:40;6.76;1008.08;100.0;9.86;1.22;1249.98
25.08.2021 03:50;6.63;1007.97;100.0;9.77;0.75;1250.47
25.08.2021 04:00;6.69;1007.84;100.0;9.81;0.61;1250.01
25.08.2021 04:10;6.57;1007.77;100.0;9.73;0.8;1250.48
25.08.2021 04:20;6.57;1007.74;100.0;9.74;0.74;1250.44
25.08.2021 04:30;6.54;1007.68;100.0;9.72;0.63;1250.51
25.08.2021 04:40;6.82;1007.63;100.0;9.9;0.46;1249.13
25.08.2021 04:50;6.98;1007.63;100.0;10.01;1.44;1248.34
25.08.2021 05:00;7.58;1007.62;100.0;10.43;2.13;1245.49
25.08.2021 05:10;7.85;1007.58;100.0;10.63;2.37;1244.14
25.08.2021 05:20;7.98;1007.59;100.0;10.72;2.19;1243.52
25.08.2021 05:30;8.05;1007.54;100.0;10.77;1.99;1243.13
25.08.2021 05:40;8.1;1007.47;100.0;10.81;1.08;1242.81
25.08.2021 05:50;8.21;1007.38;100.0;10.89;0.86;1242.17
25.08.2021 06:00;8.45;1007.32;100.0;11.07;0.88;1240.95
25.08.2021 06:10;8.54;1007.32;100.0;11.14;1.28;1240.52
25.08.2021 06:20;8.58;1007.36;100.0;11.17;1.04;1240.38
25.08.2021 06:30;8.59;1007.35;100.0;11.18;1.03;1240.32
25.08.2021 06:40;8.71;1007.39;100.0;11.27;0.79;1239.8
25.08.2021 06:50;8.77;1007.36;100.0;11.32;1.11;1239.48
25.08.2021 07:00;8.96;1007.33;100.0;11.46;1.13;1238.54
25.08.2021 07:10;9.18;1007.32;100.0;11.63;1.34;1237.48
25.08.2021 07:20;9.35;1007.35;100.0;11.77;0.96;1236.71
25.08.2021 07:30;9.28;1007.28;100.0;11.71;0.86;1236.95
25.08.2021 07:40;9.42;1007.26;100.0;11.82;0.66;1236.27
25.08.2021 07:50;9.6;1007.19;100.0;11.97;1.21;1235.33
25.08.2021 08:00;9.82;1007.04;100.0;12.15;1.15;1234.09
25.08.2021 08:10;10.13;1006.87;100.0;12.4;0.83;1232.42
25.08.2021 08:20;10.4;1006.81;100.0;12.63;0.73;1231.07
25.08.2021 08:30;10.7;1006.74;100.0;12.88;1.27;1229.57
25.08.2021 08:40;11.16;1006.6;100.0;13.28;1.39;1227.21
25.08.2021 08:50;12.09;1006.5;100.0;14.13;0.54;1222.71
25.08.2021 09:00;12.95;1006.47;100.0;14.95;0.55;1218.61
25.08.2021 09:10;13.68;1006.55;100.0;15.68;0.6;1215.27
25.08.2021 09:20;14.56;1006.49;99.9;16.58;0.59;1211.07
25.08.2021 09:30;15.67;1006.34;94.8;16.9;0.75;1206.08
25.08.2021 09:40;16.7;1006.25;84.1;16.01;1.08;1202.1
25.08.2021 09:50;17.17;1006.2;77.44;15.19;1.03;1200.47
25.08.2021 10:00;17.72;1006.09;74.01;15.03;1.11;1198.13
25.08.2021 10:10;18.36;1005.99;70.06;14.81;0.68;1195.48
25.08.2021 10:20;18.39;1005.82;67.66;14.33;1.62;1195.38
25.08.2021 10:30;18.71;1005.65;63.62;13.75;1.71;1194.13
25.08.2021 10:40;19.12;1005.56;60.92;13.51;1.73;1192.46
25.08.2021 10:50;19.23;1005.48;58.66;13.1;1.6;1192.1
25.08.2021 11:00;19.45;1005.39;57.82;13.09;1.28;1191.1
25.08.2021 11:10;19.44;1005.23;56.71;12.83;1.69;1191.06
25.08.2021 11:20;19.58;1005.07;53.31;12.16;2.34;1190.6
25.08.2021 11:30;19.61;1004.88;53.06;12.13;1.89;1190.27
25.08.2021 11:40;19.69;1004.76;54.39;12.5;1.79;1189.63
25.08.2021 11:50;20.21;1004.58;53.36;12.66;1.5;1187.24
25.08.2021 12:00;19.82;1004.46;52.45;12.15;1.65;1188.91
25.08.2021 12:10;19.57;1004.36;53.9;12.29;2.26;1189.74
25.08.2021 12:20;19.88;1004.3;53.03;12.33;1.79;1188.39
25.08.2021 12:30;20.49;1004.13;51.08;12.33;1.72;1185.72
25.08.2021 12:40;21.03;1003.89;48.58;12.12;1.29;1183.36
25.08.2021 12:50;20.69;1003.8;47.25;11.55;1.34;1184.88
25.08.2021 13:00;20.07;1003.75;48.82;11.48;1.59;1187.35
25.08.2021 13:10;19.76;1003.58;52.34;12.08;1.29;1188.13
25.08.2021 13:20;20.01;1003.39;53.47;12.53;1.57;1186.7
25.08.2021 13:30;20.12;1003.2;53.1;12.53;1.47;1186.02
25.08.2021 13:40;20.15;1003.0;51.23;12.11;1.39;1185.85
25.08.2021 13:50;20.1;1002.79;52.46;12.36;1.46;1185.69
25.08.2021 14:00;20.16;1002.62;51.27;12.13;1.41;1185.35
25.08.2021 14:10;19.96;1002.48;49.99;11.68;1.72;1186.19
25.08.2021 14:20;19.62;1002.44;51.92;11.88;1.45;1187.44
25.08.2021 14:30;20.73;1002.28;48.34;11.84;2.14;1182.78
25.08.2021 14:40;21.29;1002.1;47.19;11.97;1.45;1180.27
25.08.2021 14:50;20.97;1001.88;49.79;12.38;1.37;1181.09
25.08.2021 15:00;21.24;1001.64;48.93;12.37;1.85;1179.74
25.08.2021 15:10;21.82;1001.38;47.9;12.55;2.02;1177.04
25.08.2021 15:20;21.78;1001.19;46.82;12.23;2.04;1177.1
25.08.2021 15:30;22.13;1000.99;44.83;11.97;2.12;1175.59
25.08.2021 15:40;22.18;1000.77;46.36;12.41;1.86;1174.94
25.08.2021 15:50;21.5;1000.61;47.46;12.19;1.91;1177.56
25.08.2021 16:00;22.12;1000.51;46.94;12.52;1.79;1174.82
25.08.2021 16:10;22.69;1000.38;45.15;12.47;1.71;1172.42
25.08.2021 16:20;21.76;1000.18;47.04;12.28;1.56;1175.97
25.08.2021 16:30;21.22;1000.04;50.35;12.71;1.57;1177.77
25.08.2021 16:40;21.82;999.88;50.57;13.25;1.08;1174.95
25.08.2021 16:50;22.06;999.74;48.8;12.97;2.1;1173.95
25.08.2021 17:00;21.5;999.6;51.25;13.16;2.15;1175.93
25.08.2021 17:10;21.69;999.52;50.21;13.05;1.53;1175.13
25.08.2021 17:20;22.15;999.33;51.7;13.82;1.53;1172.73
25.08.2021 17:30;21.7;999.15;50.55;13.14;2.38;1174.61
25.08.2021 17:40;21.44;999.13;50.82;13.01;2.1;1175.68
25.08.2021 17:50;21.26;999.06;49.24;12.46;2.12;1176.56
25.08.2021 18:00;20.41;998.93;51.48;12.37;1.48;1179.86
25.08.2021 18:10;19.91;998.9;51.91;12.09;2.04;1181.96
25.08.2021 18:20;19.78;998.89;53.51;12.36;1.34;1182.35
25.08.2021 18:30;19.62;998.87;53.64;12.27;0.95;1183.02
25.08.2021 18:40;19.45;998.72;56.28;12.74;1.15;1183.31
25.08.2021 18:50;19.26;998.58;56.73;12.69;1.67;1183.94
25.08.2021 19:00;19.05;998.55;58.93;13.01;1.39;1184.6
25.08.2021 19:10;18.76;998.41;60.39;13.09;1.6;1185.57
25.08.2021 19:20;18.54;998.27;62.08;13.28;1.24;1186.22
25.08.2021 19:30;18.32;998.2;63.62;13.42;1.35;1186.97
25.08.2021 19:40;17.84;998.16;65.85;13.48;0.88;1188.85
25.08.2021 19:50;17.85;998.15;65.26;13.36;0.98;1188.86
25.08.2021 20:00;17.89;998.04;64.56;13.25;1.32;1188.6
25.08.2021 20:10;17.99;997.93;64.01;13.22;1.38;1188.07
25.08.2021 20:20;17.9;997.8;63.71;13.09;1.35;1188.35
25.08.2021 20:30;17.91;997.79;64.09;13.17;0.99;1188.26
25.08.2021 20:40;17.88;997.79;63.5;13.03;1.42;1188.45
25.08.2021 20:50;17.87;997.75;64.36;13.2;1.13;1188.37
25.08.2021 21:00;17.73;997.68;65.04;13.22;1.13;1188.85
25.08.2021 21:10;17.64;997.68;65.41;13.22;1.67;1189.21
25.08.2021 21:20;17.62;997.51;65.42;13.2;1.67;1189.1
25.08.2021 21:30;17.48;997.36;66.46;13.3;1.4;1189.45
25.08.2021 21:40;17.43;997.39;66.32;13.23;1.48;1189.72
25.08.2021 21:50;17.47;997.37;65.66;13.13;1.89;1189.58
25.08.2021 22:00;17.41;997.2;65.9;13.13;1.68;1189.62
25.08.2021 22:10;17.16;997.01;67.2;13.17;0.97;1190.39
25.08.2021 22:20;16.98;996.96;67.69;13.12;1.15;1191.1
25.08.2021 22:30;16.56;996.86;71.45;13.48;0.63;1192.54
25.08.2021 22:40;15.79;996.71;75.76;13.61;0.95;1195.48
25.08.2021 22:50;15.9;996.51;74.47;13.47;1.01;1194.85
25.08.2021 23:00;16.36;996.29;71.13;13.25;1.55;1192.78
25.08.2021 23:10;16.53;996.13;70.58;13.29;1.8;1191.88
25.08.2021 23:20;16.64;996.13;70.36;13.35;2.05;1191.4
25.08.2021 23:30;16.75;996.04;70.08;13.39;2.48;1190.82
25.08.2021 23:40;16.96;995.89;68.84;13.33;2.93;1189.8
25.08.2021 23:50;17.12;995.76;68.66;13.43;2.99;1188.95
26.08.2021 00:00;17.15;995.63;68.57;13.43;3.0;1188.67
26.08.2021 00:10;17.15;995.51;69.02;13.52;2.81;1188.48
26.08.2021 00:20;17.03;995.46;71.66;13.93;2.75;1188.72
26.08.2021 00:30;16.28;995.65;78.41;14.54;2.34;1191.76
26.08.2021 00:40;15.38;995.76;87.1;15.24;0.99;1195.28
26.08.2021 00:50;14.81;995.75;92.4;15.59;1.92;1197.49
26.08.2021 01:00;14.41;995.68;95.7;15.73;12.07;1199.0
26.08.2021 01:10;14.21;995.52;97.7;15.86;2.28;1199.58
26.08.2021 01:20;14.15;995.39;98.2;15.87;2.61;1199.67
26.08.2021 01:30;14.06;995.28;99.1;15.93;2.15;1199.88
26.08.2021 01:40;13.99;995.1;99.5;15.92;2.16;1199.96
26.08.2021 01:50;14.04;994.97;98.4;15.79;2.83;1199.65
26.08.2021 02:00;14.03;994.96;98.5;15.8;2.66;1199.68
26.08.2021 02:10;13.99;994.91;98.9;15.82;2.81;1199.77
26.08.2021 02:20;13.92;994.82;99.8;15.89;9.34;1199.92
26.08.2021 02:30;13.87;994.79;100.0;15.87;2.3;1200.1
26.08.2021 02:40;13.9;994.71;100.0;15.9;2.31;1199.87
26.08.2021 02:50;13.99;994.55;99.1;15.85;2.4;1199.33
26.08.2021 03:00;13.95;994.45;99.3;15.85;1.54;1199.37
26.08.2021 03:10;13.9;994.35;99.4;15.81;1.39;1199.47
26.08.2021 03:20;13.95;994.3;98.6;15.73;2.48;1199.25
26.08.2021 03:30;14.07;994.16;97.4;15.66;2.51;1198.61
26.08.2021 03:40;14.11;994.13;97.4;15.7;2.44;1198.38
26.08.2021 03:50;14.1;993.99;97.6;15.73;2.32;1198.24
26.08.2021 04:00;14.14;993.9;97.2;15.7;2.51;1197.97
26.08.2021 04:10;14.06;993.82;98.3;15.8;2.72;1198.18
26.08.2021 04:20;14.08;993.85;98.3;15.82;1.89;1198.12
26.08.2021 04:30;14.09;993.96;97.0;15.62;2.55;1198.3
26.08.2021 04:40;14.06;993.97;95.7;15.38;1.47;1198.55
26.08.2021 04:50;14.02;993.93;94.4;15.13;2.96;1198.78
26.08.2021 05:00;13.95;993.91;94.8;15.13;2.35;1199.05
26.08.2021 05:10;13.97;993.91;93.6;14.95;2.2;1199.04
26.08.2021 05:20;13.86;994.01;92.8;14.72;2.25;1199.73
26.08.2021 05:30;13.75;993.9;91.7;14.44;1.44;1200.18
26.08.2021 05:40;13.64;993.98;91.6;14.32;1.57;1200.8
26.08.2021 05:50;13.48;993.98;91.2;14.11;1.67;1201.56
26.08.2021 06:00;13.55;993.88;90.5;14.07;1.32;1201.17
26.08.2021 06:10;13.53;993.82;89.5;13.9;1.34;1201.26
26.08.2021 06:20;13.59;993.95;88.8;13.84;0.85;1201.19
26.08.2021 06:30;13.38;994.11;90.3;13.88;1.22;1202.25
26.08.2021 06:40;13.34;994.11;90.8;13.92;1.57;1202.4
26.08.2021 06:50;13.47;994.11;89.7;13.87;1.17;1201.88
26.08.2021 07:00;13.54;994.04;90.2;14.01;1.73;1201.44
26.08.2021 07:10;13.55;994.05;90.5;14.07;1.79;1201.38
26.08.2021 07:20;13.6;994.08;90.5;14.12;1.88;1201.19
26.08.2021 07:30;13.72;994.08;90.3;14.2;1.44;1200.64
26.08.2021 07:40;13.96;994.15;89.2;14.24;2.12;1199.71
26.08.2021 07:50;14.21;994.21;87.8;14.25;2.04;1198.72
26.08.2021 08:00;14.37;994.27;87.7;14.38;0.85;1198.07
26.08.2021 08:10;14.54;994.32;86.5;14.34;1.94;1197.44
26.08.2021 08:20;14.52;994.4;86.4;14.31;0.75;1197.65
26.08.2021 08:30;14.68;994.37;86.2;14.42;1.31;1196.89
26.08.2021 08:40;14.78;994.35;86.2;14.51;1.32;1196.4
26.08.2021 08:50;14.9;994.28;85.0;14.42;1.75;1195.86
26.08.2021 09:00;15.16;994.25;83.8;14.46;1.82;1194.73
26.08.2021 09:10;15.39;994.23;83.4;14.61;1.72;1193.69
26.08.2021 09:20;15.63;994.21;82.7;14.71;1.71;1192.62
26.08.2021 09:30;15.85;994.18;80.5;14.52;1.6;1191.77
26.08.2021 09:40;16.02;994.13;79.69;14.53;2.39;1191.0
26.08.2021 09:50;16.3;994.01;81.2;15.07;1.82;1189.46
26.08.2021 10:00;16.89;993.94;76.31;14.71;2.66;1187.12
26.08.2021 10:10;16.85;994.07;75.19;14.45;2.23;1187.56
26.08.2021 10:20;17.0;994.12;76.67;14.88;2.0;1186.81
26.08.2021 10:30;17.22;994.1;74.33;14.63;2.15;1186.0
26.08.2021 10:40;17.66;993.98;72.64;14.7;1.6;1184.03
26.08.2021 10:50;18.93;993.85;66.87;14.65;2.42;1178.74
26.08.2021 11:00;18.87;993.89;65.93;14.39;2.4;1179.15
26.08.2021 11:10;18.06;993.89;67.69;14.05;2.07;1182.59
26.08.2021 11:20;19.12;993.79;64.85;14.38;2.74;1178.03
26.08.2021 11:30;19.5;993.69;62.72;14.24;2.37;1176.45
26.08.2021 11:40;19.84;993.5;63.55;14.74;2.24;1174.63
26.08.2021 11:50;19.21;993.44;63.43;14.14;2.52;1177.36
26.08.2021 12:00;19.26;993.43;65.46;14.64;3.67;1176.91
26.08.2021 12:10;18.86;993.41;66.89;14.59;3.0;1178.53
26.08.2021 12:20;18.2;993.61;71.86;15.04;1.95;1181.24
26.08.2021 12:30;17.72;993.79;71.87;14.6;1.97;1183.6
26.08.2021 12:40;17.56;993.99;76.65;15.41;1.95;1184.12
26.08.2021 12:50;16.23;993.95;82.1;15.17;3.17;1189.63
26.08.2021 13:00;15.5;994.0;83.9;14.8;3.93;1192.87
26.08.2021 13:10;13.76;994.9;88.8;14.0;2.92;1201.56
26.08.2021 13:20;12.52;994.81;93.9;13.65;3.32;1206.83
26.08.2021 13:30;12.4;994.61;94.7;13.65;1.58;1207.09
26.08.2021 13:40;12.68;994.94;94.9;13.94;13.15;1206.18
26.08.2021 13:50;12.79;994.76;93.5;13.83;1.72;1205.55
26.08.2021 14:00;12.96;994.42;90.7;13.57;1.04;1204.53
26.08.2021 14:10;13.54;994.43;92.9;14.43;1.38;1201.71
26.08.2021 14:20;14.79;994.8;89.5;15.08;0.83;1196.65
26.08.2021 14:30;16.69;994.93;78.9;15.01;1.21;1188.98
26.08.2021 14:40;17.41;995.12;78.55;15.64;1.94;1185.99
26.08.2021 14:50;16.36;995.26;83.4;15.54;2.04;1190.51
26.08.2021 15:00;15.54;995.21;84.2;14.89;2.81;1194.12
26.08.2021 15:10;15.34;995.13;83.9;14.65;2.55;1194.96
26.08.2021 15:20;15.53;995.08;83.4;14.74;2.57;1194.08
26.08.2021 15:30;15.34;995.28;86.3;15.06;2.57;1194.95
26.08.2021 15:40;14.96;995.29;88.5;15.08;3.24;1196.53
26.08.2021 15:50;15.08;995.36;83.8;14.39;3.96;1196.43
26.08.2021 16:00;14.75;995.32;85.6;14.39;3.86;1197.77
26.08.2021 16:10;14.43;995.39;88.3;14.54;2.61;1199.11
26.08.2021 16:20;14.15;995.4;90.0;14.55;1.2;1200.28
26.08.2021 16:30;14.06;995.5;89.4;14.37;2.11;1200.87
26.08.2021 16:40;14.02;995.5;89.7;14.38;2.45;1201.03
26.08.2021 16:50;13.75;995.21;92.1;14.51;2.95;1201.75
26.08.2021 17:00;13.62;995.02;93.6;14.62;2.86;1202.01
26.08.2021 17:10;13.69;994.64;93.4;14.65;2.6;1201.24
26.08.2021 17:20;13.78;994.32;93.4;14.74;2.54;1200.44
26.08.2021 17:30;13.91;994.18;92.3;14.69;2.28;1199.75
26.08.2021 17:40;13.9;994.1;90.8;14.44;2.44;1199.8
26.08.2021 17:50;13.84;994.06;88.6;14.04;2.81;1200.19
26.08.2021 18:00;13.86;994.1;88.7;14.07;2.37;1200.14
26.08.2021 18:10;13.77;994.04;87.1;13.74;2.41;1200.6
26.08.2021 18:20;13.63;994.21;86.5;13.52;2.23;1201.49
26.08.2021 18:30;13.55;994.27;86.3;13.42;2.24;1201.94
26.08.2021 18:40;13.46;994.35;86.9;13.43;1.62;1202.42
26.08.2021 18:50;13.43;994.53;87.3;13.47;1.72;1202.73
26.08.2021 19:00;13.43;994.71;87.6;13.51;1.66;1202.94
26.08.2021 19:10;13.43;994.86;88.0;13.57;1.26;1203.09
26.08.2021 19:20;13.48;994.92;87.5;13.54;1.85;1202.97
26.08.2021 19:30;13.47;994.9;87.8;13.58;2.79;1202.97
26.08.2021 19:40;13.52;995.06;87.2;13.53;1.86;1202.98
26.08.2021 19:50;13.45;995.11;89.1;13.76;1.39;1203.22
26.08.2021 20:00;13.17;995.12;91.8;13.92;1.52;1204.33
26.08.2021 20:10;13.08;995.11;92.5;13.95;1.57;1204.7
26.08.2021 20:20;13.07;995.14;93.1;14.03;1.7;1204.74
26.08.2021 20:30;13.16;995.2;92.8;14.06;1.53;1204.41
26.08.2021 20:40;13.08;995.31;94.7;14.28;1.25;1204.78
26.08.2021 20:50;12.97;995.33;96.0;14.37;0.93;1205.23
26.08.2021 21:00;12.89;995.35;96.9;14.43;0.69;1205.57
26.08.2021 21:10;12.81;995.39;97.9;14.5;0.91;1205.92
26.08.2021 21:20;12.81;995.41;97.3;14.41;0.81;1205.98
26.08.2021 21:30;12.78;995.45;97.9;14.47;0.79;1206.13
26.08.2021 21:40;12.78;995.48;98.2;14.52;0.54;1206.14
26.08.2021 21:50;12.8;995.47;98.0;14.51;1.0;1206.06
26.08.2021 22:00;12.75;995.5;98.3;14.5;0.59;1206.31
26.08.2021 22:10;12.67;995.53;99.5;14.6;0.7;1206.63
26.08.2021 22:20;12.56;995.56;100.0;14.57;0.84;1207.15
26.08.2021 22:30;12.52;995.59;99.3;14.43;0.96;1207.42
26.08.2021 22:40;12.53;995.58;98.0;14.25;1.5;1207.45
26.08.2021 22:50;12.49;995.67;97.8;14.19;0.88;1207.76
26.08.2021 23:00;12.49;995.7;97.9;14.2;1.34;1207.79
26.08.2021 23:10;12.4;995.69;98.5;14.2;1.34;1208.15
26.08.2021 23:20;12.51;995.7;96.1;13.96;0.76;1207.82
26.08.2021 23:30;12.62;995.71;95.2;13.93;1.07;1207.38
26.08.2021 23:40;12.72;995.79;92.9;13.68;1.75;1207.16
26.08.2021 23:50;12.97;995.82;91.1;13.64;1.44;1206.17
27.08.2021 00:00;12.84;995.81;93.0;13.8;1.08;1206.63
27.08.2021 00:10;12.63;995.8;93.9;13.75;1.06;1207.53
27.08.2021 00:20;12.74;995.8;92.8;13.68;1.82;1207.09
27.08.2021 00:30;12.76;995.78;93.2;13.76;0.83;1206.95
27.08.2021 00:40;12.72;995.79;93.4;13.75;1.41;1207.13
27.08.2021 00:50;12.76;995.7;92.0;13.58;1.35;1206.94
27.08.2021 01:00;12.84;995.63;90.7;13.46;2.5;1206.56
27.08.2021 01:10;12.85;995.51;90.6;13.46;2.18;1206.38
27.08.2021 01:20;12.79;995.48;90.7;13.42;2.41;1206.61
27.08.2021 01:30;12.8;995.54;90.3;13.37;2.3;1206.66
27.08.2021 01:40;12.74;995.58;90.5;13.34;1.89;1206.98
27.08.2021 01:50;12.51;995.64;92.6;13.45;1.47;1207.97
27.08.2021 02:00;12.22;995.64;94.3;13.44;1.65;1209.21
27.08.2021 02:10;12.06;995.62;95.6;13.48;1.67;1209.84
27.08.2021 02:20;11.94;995.65;96.1;13.44;1.47;1210.41
27.08.2021 02:30;11.86;995.71;96.7;13.46;0.9;1210.81
27.08.2021 02:40;11.86;995.68;96.9;13.48;1.2;1210.76
27.08.2021 02:50;11.89;995.66;96.4;13.44;1.01;1210.64
27.08.2021 03:00;11.96;995.66;96.1;13.46;1.9;1210.32
27.08.2021 03:10;11.92;995.71;96.4;13.47;2.33;1210.55
27.08.2021 03:20;11.82;995.78;97.4;13.52;1.79;1211.04
27.08.2021 03:30;11.78;995.71;97.5;13.5;2.36;1211.13
